AgentID,DeferralRate,IsParticipating,EmploymentStatus,Year
DUMMY_EX_402333_002174,0.00,False,Active Continuous,2025
DUMMY_EX_205044_004578,0.03,True,Active Continuous,2025
DUMMY_EX_228505_003971,0.1,True,Active Continuous,2025
DUMMY_EX_503757_004047,0.05,True,Active Continuous,2025
DUMMY_EX_623884_006228,0.03,True,Active Continuous,2025
DUMMY_EX_142775_004792,0.04,True,Active Continuous,2025
DUMMY_EX_512746_007746,0.1,True,Active Continuous,2025
DUMMY_NH_853933_000677,0.03,True,Active Continuous,2025
DUMMY_EX_438826_005641,0.04,True,Active Continuous,2025
DUMMY_EX_215763_003928,0.03,True,Active Continuous,2025
DUMMY_EX_176526_006149,0.03,True,Active Continuous,2025
DUMMY_EX_528650_002836,0.03,True,Active Continuous,2025
DUMMY_EX_700825_009355,0.04,True,Active Continuous,2025
DUMMY_EX_838369_006931,0.04,True,Active Continuous,2025
DUMMY_EX_442650_005261,0.02,True,Active Continuous,2025
DUMMY_EX_638476_006529,0.1,True,Active Continuous,2025
DUMMY_EX_181913_008136,0.04,True,Active Continuous,2025
DUMMY_EX_724531_003906,0.03,True,Active Continuous,2025
DUMMY_EX_773145_009932,0.05,True,Active Continuous,2025
DUMMY_NH_940986_000319,0.03,True,Active Continuous,2025
DUMMY_EX_812349_008621,0.06,True,Active Continuous,2025
DUMMY_EX_443896_006177,0.06,True,Active Continuous,2025
DUMMY_EX_183296_002323,0.06,True,Active Continuous,2025
DUMMY_EX_860650_003869,0.06,True,Active Continuous,2025
DUMMY_EX_899576_004990,0.07,True,Active Continuous,2025
DUMMY_EX_787023_009382,0.03,True,Active Continuous,2025
DUMMY_EX_240122_005978,0.01,True,Active Continuous,2025
DUMMY_EX_331967_008153,0.04,True,Active Continuous,2025
DUMMY_EX_664868_009770,0.1,True,Active Continuous,2025
DUMMY_EX_152258_006105,0.07,True,Active Continuous,2025
DUMMY_EX_926117_008125,0.03,True,Active Continuous,2025
DUMMY_NH_417566_000717,0.03,True,Active Continuous,2025
DUMMY_EX_668874_007392,0.05,True,Active Continuous,2025
DUMMY_NH_732507_000193,0.03,True,Active Continuous,2025
DUMMY_EX_396590_002487,0.03,True,Active Continuous,2025
DUMMY_EX_278700_005976,0.05,True,Active Continuous,2025
DUMMY_EX_198079_007966,0.03,True,Active Continuous,2025
DUMMY_EX_414138_006175,0.1,True,Active Continuous,2025
DUMMY_EX_439247_002715,0.1,True,Active Continuous,2025
DUMMY_EX_298442_002702,0.03,True,Active Continuous,2025
DUMMY_EX_560316_005607,0.04,True,Active Continuous,2025
DUMMY_EX_885795_007034,0.04,True,Active Continuous,2025
DUMMY_EX_989190_003818,0.01,True,Active Continuous,2025
DUMMY_EX_101521_004933,0.03,True,Active Continuous,2025
DUMMY_EX_193545_005019,0.01,True,Active Continuous,2025
DUMMY_EX_425055_003396,0.02,True,Active Continuous,2025
DUMMY_NH_741160_000961,0.03,True,Active Continuous,2025
DUMMY_EX_856661_004150,0.03,True,Active Continuous,2025
DUMMY_EX_516999_007215,0.03,True,Active Continuous,2025
DUMMY_NH_964814_000993,0.01,True,Active Continuous,2025
DUMMY_EX_519227_008584,0.07,True,Active Continuous,2025
DUMMY_EX_616318_004886,0.03,True,Active Continuous,2025
DUMMY_EX_274703_008623,0.03,True,Active Continuous,2025
DUMMY_EX_468885_009221,0.07,True,Active Continuous,2025
DUMMY_NH_879113_001280,0.06,True,Active Continuous,2025
DUMMY_EX_808402_003418,0.05,True,Active Continuous,2025
DUMMY_EX_506366_007252,0.05,True,Active Continuous,2025
DUMMY_EX_945242_005782,0.03,True,Active Continuous,2025
DUMMY_EX_201376_009123,0.03,True,Active Continuous,2025
DUMMY_EX_310742_007119,0.05,True,Active Continuous,2025
DUMMY_EX_357133_003329,0.06,True,Active Continuous,2025
DUMMY_EX_887957_008390,0.1,True,Active Continuous,2025
DUMMY_EX_907922_002525,0.02,True,Active Continuous,2025
DUMMY_EX_179776_004945,0.07,True,Active Continuous,2025
DUMMY_EX_156721_005857,0.1,True,Active Continuous,2025
DUMMY_EX_237097_003138,0.03,True,Active Continuous,2025
DUMMY_EX_820607_002388,0.04,True,Active Continuous,2025
DUMMY_EX_656866_006724,0.02,True,Active Continuous,2025
DUMMY_NH_489637_000978,0.03,True,Active Continuous,2025
DUMMY_EX_482231_002611,0.1,True,Active Continuous,2025
DUMMY_EX_102102_006011,0.05,True,Active Continuous,2025
DUMMY_EX_252806_002145,0.03,True,Active Continuous,2025
DUMMY_NH_397176_000392,0.06,True,Active Continuous,2025
DUMMY_EX_221900_008496,0.06,True,Active Continuous,2025
DUMMY_EX_125092_009450,0.04,True,Active Continuous,2025
DUMMY_EX_596294_002033,0.06,True,Active Continuous,2025
DUMMY_NH_633439_000375,0.04,True,Active Continuous,2025
DUMMY_NH_536867_000839,0.03,True,Active Continuous,2025
DUMMY_EX_972912_005901,0.03,True,Active Continuous,2025
DUMMY_NH_861486_000413,0.03,True,Active Continuous,2025
DUMMY_EX_118763_008436,0.08,True,Active Continuous,2025
DUMMY_EX_529149_008157,0.1,True,Active Continuous,2025
DUMMY_EX_632163_006870,0.03,True,Active Continuous,2025
DUMMY_EX_635115_002634,0.03,True,Active Continuous,2025
DUMMY_NH_394665_000371,0.08,True,Active Continuous,2025
DUMMY_EX_301798_009595,0.05,True,Active Continuous,2025
DUMMY_EX_288969_003212,0.04,True,Active Continuous,2025
DUMMY_EX_174717_009336,0.03,True,Active Continuous,2025
DUMMY_EX_904129_005695,0.03,True,Active Continuous,2025
DUMMY_NH_879765_000792,0.04,True,Active Continuous,2025
DUMMY_EX_583033_009791,0.1,True,Active Continuous,2025
DUMMY_EX_796737_008875,0.05,True,Active Continuous,2025
DUMMY_EX_502261_005457,0.01,True,Active Continuous,2025
DUMMY_EX_838989_004951,0.01,True,Active Continuous,2025
DUMMY_EX_831480_008191,0.03,True,Active Continuous,2025
DUMMY_EX_549867_003969,0.06,True,Active Continuous,2025
DUMMY_EX_327512_007400,0.05,True,Active Continuous,2025
DUMMY_EX_458993_002824,0.03,True,Active Continuous,2025
DUMMY_EX_928205_003755,0.04,True,Active Continuous,2025
DUMMY_EX_996826_002342,0.06,True,Active Continuous,2025
DUMMY_EX_778387_009085,0.03,True,Active Continuous,2025
DUMMY_EX_873738_009405,0.03,True,Active Continuous,2025
DUMMY_EX_200074_008457,0.1,True,Active Continuous,2025
DUMMY_EX_880136_008833,0.03,True,Active Continuous,2025
DUMMY_EX_318921_004842,0.07,True,Active Continuous,2025
DUMMY_EX_920268_002226,0.03,True,Active Continuous,2025
DUMMY_EX_535761_009025,0.03,True,Active Continuous,2025
DUMMY_EX_674641_003660,0.04,True,Active Continuous,2025
DUMMY_EX_559986_004312,0.06,True,Active Continuous,2025
DUMMY_EX_853774_001959,0.04,True,Active Continuous,2025
DUMMY_EX_996505_008218,0.05,True,Active Continuous,2025
DUMMY_EX_387506_001734,0.05,True,Active Continuous,2025
DUMMY_EX_307079_001968,0.06,True,Active Continuous,2025
DUMMY_EX_835546_007932,0.07,True,Active Continuous,2025
DUMMY_EX_908916_007617,0.06,True,Active Continuous,2025
DUMMY_EX_904524_001545,0.1,True,Active Continuous,2025
DUMMY_EX_884184_008119,0.1,True,Active Continuous,2025
DUMMY_EX_114372_005361,0.03,True,Active Continuous,2025
DUMMY_EX_499699_005900,0.1,True,Active Continuous,2025
DUMMY_EX_772831_005160,0.05,True,Active Continuous,2025
DUMMY_EX_262848_004030,0.1,True,Active Continuous,2025
DUMMY_NH_420906_000465,0.03,True,Active Continuous,2025
DUMMY_EX_597528_007280,0.1,True,Active Continuous,2025
DUMMY_EX_693172_006014,0.03,True,Active Continuous,2025
DUMMY_EX_323578_001923,0.04,True,Active Continuous,2025
DUMMY_EX_263666_007333,0.03,True,Active Continuous,2025
DUMMY_EX_442919_009216,0.03,True,Active Continuous,2025
DUMMY_EX_834201_008678,0.04,True,Active Continuous,2025
DUMMY_NH_865629_000618,0.03,True,Active Continuous,2025
DUMMY_EX_630327_004154,0.01,True,Active Continuous,2025
DUMMY_EX_189183_002892,0.03,True,Active Continuous,2025
DUMMY_EX_209530_008733,0.06,True,Active Continuous,2025
DUMMY_EX_212646_004492,0.03,True,Active Continuous,2025
DUMMY_EX_976774_004401,0.03,True,Active Continuous,2025
DUMMY_EX_909801_004567,0.1,True,Active Continuous,2025
DUMMY_EX_331916_004713,0.04,True,Active Continuous,2025
DUMMY_NH_138222_000285,0.06,True,Active Continuous,2025
DUMMY_NH_996334_000407,0.03,True,Active Continuous,2025
DUMMY_EX_938001_007677,0.1,True,Active Continuous,2025
DUMMY_EX_105352_009601,0.03,True,Active Continuous,2025
DUMMY_EX_102215_008485,0.04,True,Active Continuous,2025
DUMMY_EX_168260_009823,0.03,True,Active Continuous,2025
DUMMY_EX_181733_007631,0.04,True,Active Continuous,2025
DUMMY_EX_647634_007692,0.03,True,Active Continuous,2025
DUMMY_EX_860588_009777,0.01,True,Active Continuous,2025
DUMMY_EX_924226_005487,0.1,True,Active Continuous,2025
DUMMY_NH_781771_000266,0.07,True,Active Continuous,2025
DUMMY_EX_974713_003987,0.04,True,Active Continuous,2025
DUMMY_NH_184161_000602,0.04,True,Active Continuous,2025
DUMMY_EX_386534_001704,0.03,True,Active Continuous,2025
DUMMY_EX_310120_005684,0.01,True,Active Continuous,2025
DUMMY_EX_310025_002068,0.03,True,Active Continuous,2025
DUMMY_NH_641088_000861,0.06,True,Active Continuous,2025
DUMMY_EX_930061_002924,0.03,True,Active Continuous,2025
DUMMY_EX_425671_008444,0.09,True,Active Continuous,2025
DUMMY_EX_992650_002615,0.06,True,Active Continuous,2025
DUMMY_NH_403781_001384,0.06,True,Active Continuous,2025
DUMMY_EX_644927_008376,0.1,True,Active Continuous,2025
DUMMY_EX_155407_001988,0.03,True,Active Continuous,2025
DUMMY_EX_301627_006795,0.03,True,Active Continuous,2025
DUMMY_EX_551431_007234,0.06,True,Active Continuous,2025
DUMMY_EX_675342_005843,0.03,True,Active Continuous,2025
DUMMY_NH_123293_000921,0.03,True,Active Continuous,2025
DUMMY_EX_978619_002914,0.03,True,Active Continuous,2025
DUMMY_EX_646663_003219,0.03,True,Active Continuous,2025
DUMMY_EX_514023_007702,0.03,True,Active Continuous,2025
DUMMY_EX_819677_001795,0.03,True,Active Continuous,2025
DUMMY_EX_831627_004969,0.01,True,Active Continuous,2025
DUMMY_EX_874850_003599,0.1,True,Active Continuous,2025
DUMMY_EX_123126_007902,0.04,True,Active Continuous,2025
DUMMY_EX_797713_002336,0.03,True,Active Continuous,2025
DUMMY_EX_264595_006389,0.06,True,Active Continuous,2025
DUMMY_EX_977897_004168,0.03,True,Active Continuous,2025
DUMMY_NH_353679_000333,0.1,True,Active Continuous,2025
DUMMY_EX_107902_009358,0.03,True,Active Continuous,2025
DUMMY_NH_546060_000384,0.1,True,Active Continuous,2025
DUMMY_NH_317888_000796,0.00,False,Active Continuous,2025
DUMMY_EX_445272_001603,0.02,True,Active Continuous,2025
DUMMY_EX_114267_007084,0.05,True,Active Continuous,2025
DUMMY_EX_846485_008164,0.1,True,Active Continuous,2025
DUMMY_NH_312598_000654,0.03,True,Active Continuous,2025
DUMMY_EX_826271_008328,0.04,True,Active Continuous,2025
DUMMY_EX_874605_003713,0.05,True,Active Continuous,2025
DUMMY_EX_942900_002911,0.03,True,Active Continuous,2025
DUMMY_EX_469970_002416,0.02,True,Active Continuous,2025
DUMMY_EX_507956_007247,0.1,True,Active Continuous,2025
DUMMY_EX_936409_003428,0.02,True,Active Continuous,2025
DUMMY_EX_519705_007947,0.07,True,Active Continuous,2025
DUMMY_EX_213712_005893,0.03,True,Active Continuous,2025
DUMMY_EX_298496_006077,0.1,True,Active Continuous,2025
DUMMY_EX_722706_006332,0.04,True,Active Continuous,2025
DUMMY_EX_632026_004775,0.03,True,Active Continuous,2025
DUMMY_EX_940528_006212,0.02,True,Active Continuous,2025
DUMMY_EX_360134_009459,0.03,True,Active Continuous,2025
DUMMY_EX_553936_002203,0.06,True,Active Continuous,2025
DUMMY_EX_614382_006031,0.06,True,Active Continuous,2025
DUMMY_EX_452611_009858,0.01,True,Active Continuous,2025
DUMMY_EX_504076_006640,0.03,True,Active Continuous,2025
DUMMY_EX_723333_006263,0.06,True,Active Continuous,2025
DUMMY_EX_121980_006712,0.03,True,Active Continuous,2025
DUMMY_EX_686540_006667,0.03,True,Active Continuous,2025
DUMMY_EX_497129_009555,0.03,True,Active Continuous,2025
DUMMY_EX_648455_008996,0.03,True,Active Continuous,2025
DUMMY_EX_149507_009592,0.02,True,Active Continuous,2025
DUMMY_EX_546496_009519,0.01,True,Active Continuous,2025
DUMMY_EX_174785_008946,0.06,True,Active Continuous,2025
DUMMY_EX_583528_001775,0.03,True,Active Continuous,2025
DUMMY_EX_997010_005430,0.03,True,Active Continuous,2025
DUMMY_EX_534460_006623,0.04,True,Active Continuous,2025
DUMMY_EX_805737_005961,0.07,True,Active Continuous,2025
DUMMY_EX_350157_005390,0.03,True,Active Continuous,2025
DUMMY_EX_799009_009372,0.02,True,Active Continuous,2025
DUMMY_EX_562375_009868,0.03,True,Active Continuous,2025
DUMMY_EX_270309_004859,0.1,True,Active Continuous,2025
DUMMY_EX_418380_005080,0.05,True,Active Continuous,2025
DUMMY_EX_270880_009715,0.03,True,Active Continuous,2025
DUMMY_EX_714292_005366,0.03,True,Active Continuous,2025
DUMMY_EX_858795_002564,0.03,True,Active Continuous,2025
DUMMY_EX_294968_008890,0.03,True,Active Continuous,2025
DUMMY_EX_312094_007510,0.06,True,Active Continuous,2025
DUMMY_EX_112516_005218,0.05,True,Active Continuous,2025
DUMMY_EX_860862_005135,0.02,True,Active Continuous,2025
DUMMY_EX_841134_005869,0.04,True,Active Continuous,2025
DUMMY_EX_345897_001616,0.03,True,Active Continuous,2025
DUMMY_EX_861630_002373,0.05,True,Active Continuous,2025
DUMMY_EX_954531_007005,0.03,True,Active Continuous,2025
DUMMY_EX_636609_005066,0.03,True,Active Continuous,2025
DUMMY_NH_336944_000797,0.05,True,Active Continuous,2025
DUMMY_EX_519398_007325,0.04,True,Active Continuous,2025
DUMMY_EX_856133_004657,0.03,True,Active Continuous,2025
DUMMY_EX_373159_004704,0.04,True,Active Continuous,2025
DUMMY_EX_855477_007640,0.03,True,Active Continuous,2025
DUMMY_EX_898842_005920,0.04,True,Active Continuous,2025
DUMMY_EX_613531_008423,0.03,True,Active Continuous,2025
DUMMY_EX_348142_001761,0.01,True,Active Continuous,2025
DUMMY_NH_257575_001249,0.03,True,Active Continuous,2025
DUMMY_NH_835393_001044,0.03,True,Active Continuous,2025
DUMMY_EX_394227_004525,0.1,True,Active Continuous,2025
DUMMY_EX_227757_001720,0.1,True,Active Continuous,2025
DUMMY_EX_700063_004478,0.03,True,Active Continuous,2025
DUMMY_EX_626194_006687,0.06,True,Active Continuous,2025
DUMMY_EX_431999_003694,0.03,True,Active Continuous,2025
DUMMY_EX_638409_009984,0.06,True,Active Continuous,2025
DUMMY_EX_928650_009888,0.02,True,Active Continuous,2025
DUMMY_EX_155945_007554,0.07,True,Active Continuous,2025
DUMMY_EX_332786_004381,0.03,True,Active Continuous,2025
DUMMY_EX_750776_008335,0.03,True,Active Continuous,2025
DUMMY_EX_558310_004737,0.05,True,Active Continuous,2025
DUMMY_EX_634895_007271,0.03,True,Active Continuous,2025
DUMMY_EX_537942_005331,0.03,True,Active Continuous,2025
DUMMY_EX_437735_008352,0.03,True,Active Continuous,2025
DUMMY_EX_446414_009284,0.05,True,Active Continuous,2025
DUMMY_EX_221935_009211,0.1,True,Active Continuous,2025
DUMMY_EX_571217_009692,0.06,True,Active Continuous,2025
DUMMY_EX_119913_009320,0.09,True,Active Continuous,2025
DUMMY_EX_201558_009400,0.06,True,Active Continuous,2025
DUMMY_EX_735843_009109,0.04,True,Active Continuous,2025
DUMMY_EX_334300_009276,0.09,True,Active Continuous,2025
DUMMY_EX_970970_003020,0.04,True,Active Continuous,2025
DUMMY_EX_725185_004157,0.01,True,Active Continuous,2025
DUMMY_EX_138527_002793,0.03,True,Active Continuous,2025
DUMMY_EX_943266_004830,0.01,True,Active Continuous,2025
DUMMY_NH_195276_001090,0.1,True,Active Continuous,2025
DUMMY_EX_610899_002704,0.03,True,Active Continuous,2025
DUMMY_EX_289439_001735,0.05,True,Active Continuous,2025
DUMMY_NH_453211_000942,0.0600,True,Active Continuous,2025
DUMMY_EX_306743_006045,0.1,True,Active Continuous,2025
DUMMY_EX_757855_007767,0.06,True,Active Continuous,2025
DUMMY_EX_693417_001990,0.03,True,Active Continuous,2025
DUMMY_EX_892348_006615,0.04,True,Active Continuous,2025
DUMMY_EX_297757_005854,0.05,True,Active Continuous,2025
DUMMY_EX_984297_004532,0.02,True,Active Continuous,2025
DUMMY_EX_472722_003484,0.06,True,Active Continuous,2025
DUMMY_EX_975838_005029,0.05,True,Active Continuous,2025
DUMMY_EX_983460_002934,0.05,True,Active Continuous,2025
DUMMY_EX_923732_005977,0.04,True,Active Continuous,2025
DUMMY_EX_189951_004482,0.02,True,Active Continuous,2025
DUMMY_EX_152393_008483,0.03,True,Active Continuous,2025
DUMMY_EX_600271_007357,0.03,True,Active Continuous,2025
DUMMY_EX_369889_007426,0.03,True,Active Continuous,2025
DUMMY_EX_997364_002745,0.03,True,Active Continuous,2025
DUMMY_EX_448633_004809,0.03,True,Active Continuous,2025
DUMMY_EX_760304_006048,0.04,True,Active Continuous,2025
DUMMY_EX_218144_005304,0.1,True,Active Continuous,2025
DUMMY_EX_786485_005388,0.1,True,Active Continuous,2025
DUMMY_EX_360174_009159,0.1,True,Active Continuous,2025
DUMMY_EX_915723_005180,0.02,True,Active Continuous,2025
DUMMY_EX_382192_006866,0.03,True,Active Continuous,2025
DUMMY_EX_114674_009462,0.09,True,Active Continuous,2025
DUMMY_NH_267257_000637,0.01,True,Active Continuous,2025
DUMMY_EX_947512_007405,0.00,False,Active Continuous,2025
DUMMY_EX_585121_005285,0.01,True,Active Continuous,2025
DUMMY_EX_531142_006405,0.03,True,Active Continuous,2025
DUMMY_EX_632103_003936,0.04,True,Active Continuous,2025
DUMMY_NH_702985_000418,0.04,True,Active Continuous,2025
DUMMY_EX_168779_002623,0.04,True,Active Continuous,2025
DUMMY_NH_268745_000820,0.04,True,Active Continuous,2025
DUMMY_EX_457196_004864,0.03,True,Active Continuous,2025
DUMMY_EX_288852_009832,0.0600,True,Active Continuous,2025
DUMMY_EX_559280_001706,0.03,True,Active Continuous,2025
DUMMY_EX_991935_004996,0.03,True,Active Continuous,2025
DUMMY_EX_961183_006588,0.04,True,Active Continuous,2025
DUMMY_EX_622842_002947,0.03,True,Active Continuous,2025
DUMMY_EX_151084_003811,0.03,True,Active Continuous,2025
DUMMY_EX_874814_007447,0.03,True,Active Continuous,2025
DUMMY_EX_224515_005821,0.05,True,Active Continuous,2025
DUMMY_EX_971247_005334,0.08,True,Active Continuous,2025
DUMMY_EX_111973_006920,0.05,True,Active Continuous,2025
DUMMY_EX_101570_006344,0.03,True,Active Continuous,2025
DUMMY_EX_179201_007792,0.05,True,Active Continuous,2025
DUMMY_EX_331050_002710,0.03,True,Active Continuous,2025
DUMMY_NH_816603_000712,0.03,True,Active Continuous,2025
DUMMY_EX_916420_005460,0.04,True,Active Continuous,2025
DUMMY_EX_118521_003341,0.03,True,Active Continuous,2025
DUMMY_EX_103175_004729,0.1,True,Active Continuous,2025
DUMMY_EX_910565_008842,0.1,True,Active Continuous,2025
DUMMY_EX_851875_003622,0.1,True,Active Continuous,2025
DUMMY_EX_504228_008705,0.01,True,Active Continuous,2025
DUMMY_EX_639312_009590,0.05,True,Active Continuous,2025
DUMMY_EX_631059_004144,0.03,True,Active Continuous,2025
DUMMY_NH_498809_000710,0.01,True,Active Continuous,2025
DUMMY_EX_595760_006110,0.03,True,Active Continuous,2025
DUMMY_NH_817331_001434,0.03,True,Active Continuous,2025
DUMMY_EX_397924_004908,0.05,True,Active Continuous,2025
DUMMY_EX_991487_001563,0.04,True,Active Continuous,2025
DUMMY_EX_226086_007939,0.04,True,Active Continuous,2025
DUMMY_EX_160402_002595,0.03,True,Active Continuous,2025
DUMMY_EX_820722_009862,0.03,True,Active Continuous,2025
DUMMY_EX_643558_001527,0.02,True,Active Continuous,2025
DUMMY_EX_762695_006536,0.02,True,Active Continuous,2025
DUMMY_EX_540644_006979,0.03,True,Active Continuous,2025
DUMMY_EX_295033_007208,0.04,True,Active Continuous,2025
DUMMY_EX_779798_003190,0.03,True,Active Continuous,2025
DUMMY_EX_343479_002584,0.01,True,Active Continuous,2025
DUMMY_EX_307706_007927,0.03,True,Active Continuous,2025
DUMMY_EX_745920_005789,0.03,True,Active Continuous,2025
DUMMY_EX_898022_002339,0.03,True,Active Continuous,2025
DUMMY_EX_642277_008252,0.03,True,Active Continuous,2025
DUMMY_EX_642970_008330,0.03,True,Active Continuous,2025
DUMMY_EX_784311_009687,0.03,True,Active Continuous,2025
DUMMY_EX_124680_002901,0.1,True,Active Continuous,2025
DUMMY_EX_906275_007644,0.06,True,Active Continuous,2025
DUMMY_EX_299538_004726,0.05,True,Active Continuous,2025
DUMMY_NH_741257_001373,0.01,True,Active Continuous,2025
DUMMY_EX_546610_009627,0.03,True,Active Continuous,2025
DUMMY_EX_422580_006436,0.06,True,Active Continuous,2025
DUMMY_EX_548774_005873,0.03,True,Active Continuous,2025
DUMMY_EX_204093_009402,0.1,True,Active Continuous,2025
DUMMY_EX_385690_004594,0.03,True,Active Continuous,2025
DUMMY_EX_254456_004245,0.1,True,Active Continuous,2025
DUMMY_EX_524335_006491,0.08,True,Active Continuous,2025
DUMMY_EX_808813_008300,0.03,True,Active Continuous,2025
DUMMY_EX_540347_003305,0.03,True,Active Continuous,2025
DUMMY_EX_537481_004818,0.03,True,Active Continuous,2025
DUMMY_NH_786990_000552,0.1,True,Active Continuous,2025
